0    0.035255978504816675 0.45778021713097888  -0.35999999999999999  -0.54119312763214111         -1 -1 -0.8906288743019104 1 1 0.97240996360778809 -0.67402684688568115 -1 0.86610722541809082 1 0.85216701030731201 0.069808244705200195 -0.89845025539398193 -1 0.11736583709716797 -0.79411470890045166 -0.80630922317504883 -0.7598721981048584 
1    0.044598311185836778 0.36628364771604538  -0.089999999999999997  -0.66119199991226196         -0.89146411418914795 -1 -0.8354375958442688 1 1 0.97240996360778809 -0.67402684688568115 -0.53457903861999512 1 1 1 0.21853673458099365 -0.89845025539398193 -0.9408642053604126 0.069115877151489258 -0.53129106760025024 -0.45794355869293213 -0.65476900339126587 
2    0.043572515249252305 0.37355937560399372  -0.089999999999999997  -0.63049083948135376         -0.89146411418914795 -1 -0.8354375958442688 1 1 0.97240996360778809 -0.55227160453796387 -0.53457903861999512 0.86610722541809082 1 1 0.29512643814086914 -0.89845025539398193 -0.9408642053604126 0.069115877151489258 -0.53129106760025024 -0.45794355869293213 -0.65476900339126587 
3    0.044896185398101793 0.38793668647607166  -0.12  -0.60286742448806763         -0.89146411418914795 -0.9762645959854126 -0.8354375958442688 1 1 0.97240996360778809 -0.67402684688568115 -0.53457903861999512 0.86610722541809082 1 1 0.33161735534667969 -0.89845025539398193 -0.9408642053604126 0.069115877151489258 -0.84484148025512695 -0.54132837057113647 -0.65476900339126587 
4    0.039981683095296205 0.39877368013064068  -0.14999999999999999  -0.58319306373596191         -0.89146411418914795 -0.9762645959854126 -0.8354375958442688 1 1 0.97240996360778809 -0.67402684688568115 -0.53457903861999512 0.86610722541809082 1 1 0.33161735534667969 -0.89845025539398193 -0.9408642053604126 0.069115877151489258 -0.84484148025512695 -0.37877404689788818 -0.65476900339126587 
5    0.044038772583007799 0.40227382009228069  0.040000000000000001  -0.38227137923240662         -0.86081647872924805 -0.955158531665802 -0.90630608797073364 0.95333075523376465 1 1 -0.49269372224807739 -1 0.57951390743255615 1 1 0.21469676494598389 -1 -1 0.57627904415130615 -0.88498228788375854 -1 -0.7598721981048584 
6    0.043835123380025209 0.41380251323183376  0.02  -0.35351839661598206         -0.86081647872924805 -0.955158531665802 -0.90630608797073364 0.80265212059020996 1 1 -0.34933841228485107 -1 1 1 0.91392648220062256 0.21091294288635254 -1 -1 0.57627904415130615 -0.89214283227920532 -1 -0.7598721981048584 
7    0.044510444005330385 0.43614704037706059  -0.25  -0.52855545282363892         -1 -0.98403668403625488 -0.86228841543197632 0.89866232872009277 1 0.97240996360778809 -0.91402232646942139 -0.53457903861999512 0.86610722541809082 1 0.87459385395050049 0.069912195205688477 -0.89845025539398193 -0.94793164730072021 0.069115877151489258 -0.79411470890045166 -0.71667766571044922 -0.7598721981048584 
8    0.044602185487747179 0.44555299480756122  -0.050000000000000003  -0.28798875212669373         -0.86081647872924805 -0.955158531665802 -0.94425326585769653 0.75108957290649414 1 1 -0.34933841228485107 -1 0.81480169296264648 1 0.91392648220062256 0.21091294288635254 -1 -1 0.57627904415130615 -0.89214283227920532 -1 -0.76268362998962402 
9    0.04100047548611957 0.4504820816218853  -0.12  -0.33493331074714661         -0.86081647872924805 -0.955158531665802 -0.90630608797073364 0.80265212059020996 1 1 -0.34933841228485107 -1 0.81480169296264648 1 0.91392648220062256 0.21091294288635254 -1 -1 0.57627904415130615 -0.89214283227920532 -1 -0.7598721981048584 
10    0.041937361160914087 0.45960169782241184  -0.13  -0.30593246221542358         -0.86081647872924805 -1 -1 1 1 1 -0.63371634483337402 -0.60182642936706543 1 1 0.91392648220062256 0.33821976184844971 -1 -0.9408642053604126 0.46648645401000977 -0.89214283227920532 -1 -0.7598721981048584 
