0 1500 -0.000114524
1 2000 -0.000114524
2 2500 -0.000114524
3 3000 -0.000114524
4 3500 -0.000114524
5 4000 -0.000114524
6 4500 -0.000114524
7 5000 -0.000114524
8 5500 -0.000114524
9 6000 -0.000114524
10 6500 -0.000114524
11 7000 -0.000114524
12 7500 -0.000114524
13 8000 -0.000114524
14 8500 -0.000114524
15 9000 -0.000114524
16 9500 -0.000114524
17 10000 -0.000114524
18 10500 -0.000114524
19 11000 -0.000114524
20 11500 -0.000114524
21 12000 -0.000114524
22 12500 -0.000114524
23 13000 -0.000114524
24 13500 -0.000114524
25 14000 -0.000114524
26 14500 -0.000114524
27 15000 -0.000114524
28 15500 -0.000114524
29 16000 -0.000114524
30 16500 -0.000114524
31 17000 -0.000114524
32 17500 -0.000114524
33 18000 -0.000114524
34 18500 -0.000114524
35 19000 -0.000114524
36 19500 -0.000114524
37 20000 -0.000114524
38 20500 -0.000114524
39 21000 -0.000114524
40 21500 -0.000114524
41 22000 -0.000114524
42 22500 -0.000114524
43 23000 -0.000114524
44 23500 -0.000114524
45 24000 -0.000114524
46 24500 -7.6186e-06
47 25000 -7.6186e-06
48 25500 -7.6186e-06
49 26000 -7.6186e-06
50 26500 -7.6186e-06
51 27000 -7.6186e-06
52 27500 -7.6186e-06
53 28000 -7.6186e-06
54 28500 -7.6186e-06
55 29000 -7.6186e-06
56 29500 -7.6186e-06
57 30000 -7.6186e-06
58 30500 -7.6186e-06
59 31000 -7.6186e-06
60 31500 -7.6186e-06
61 32000 -7.6186e-06
62 32500 -7.6186e-06
63 33000 -7.6186e-06
64 33500 -7.6186e-06
65 34000 -7.6186e-06
66 34500 -7.6186e-06
67 35000 -7.6186e-06
68 35500 -7.6186e-06
69 36000 -7.6186e-06
70 36500 -7.6186e-06
71 37000 -7.6186e-06
72 37500 -7.6186e-06
73 38000 -7.6186e-06
74 38500 -7.6186e-06
75 39000 -7.6186e-06
76 39500 -7.6186e-06
77 40000 -7.6186e-06
78 40500 -7.6186e-06
79 41000 -7.6186e-06
80 41500 -7.6186e-06
81 42000 -7.6186e-06
82 42500 -7.6186e-06
83 43000 -7.6186e-06
84 43500 -7.6186e-06
85 44000 -7.6186e-06
86 44500 -7.6186e-06
87 45000 -7.6186e-06
88 45500 -7.6186e-06
89 46000 -7.6186e-06
90 46500 -7.6186e-06
91 47000 -7.6186e-06
92 47500 -7.6186e-06
93 48000 -7.6186e-06
94 48500 -7.6186e-06
95 49000 -7.6186e-06
96 49500 -7.6186e-06
97 50000 -7.6186e-06
98 50500 -7.6186e-06
99 51000 -7.6186e-06
100 51500 -7.6186e-06
101 52000 -7.6186e-06
102 52500 -7.6186e-06
103 53000 -7.6186e-06
104 53500 -7.6186e-06
105 54000 -7.6186e-06
106 54500 -7.6186e-06
107 55000 -7.6186e-06
108 55500 -7.6186e-06
109 56000 -7.6186e-06
110 56500 -7.6186e-06
111 57000 -7.6186e-06
112 57500 -7.6186e-06
113 58000 -7.6186e-06
114 58500 -7.6186e-06
115 59000 -7.6186e-06
116 59500 -7.6186e-06
117 60000 -7.6186e-06
118 60500 -7.6186e-06
119 61000 -7.6186e-06
120 61500 -7.6186e-06
121 62000 -7.6186e-06
122 62500 -7.6186e-06
123 63000 -7.6186e-06
124 63500 -7.6186e-06
125 64000 -7.6186e-06
126 64500 -7.6186e-06
127 65000 -7.6186e-06
128 65500 -7.6186e-06
129 66000 -7.6186e-06
130 66500 -7.6186e-06
131 67000 -7.6186e-06
132 67500 -7.6186e-06
133 68000 -7.6186e-06
134 68500 -7.6186e-06
135 69000 -7.6186e-06
136 69500 -7.6186e-06
137 70000 -7.6186e-06
138 70500 -7.6186e-06
139 71000 -7.6186e-06
140 71500 -7.6186e-06
141 72000 -7.6186e-06
142 72500 -7.6186e-06
143 73000 -7.6186e-06
144 73500 -7.6186e-06
145 74000 -7.6186e-06
146 74500 -7.6186e-06
147 75000 -7.6186e-06
148 75500 -7.6186e-06
149 76000 -7.6186e-06
150 76500 -7.6186e-06
151 77000 -7.6186e-06
152 77500 -7.6186e-06
153 78000 -7.6186e-06
154 78500 -7.6186e-06
155 79000 -7.6186e-06
156 79500 -7.6186e-06
157 80000 -7.6186e-06
158 80500 -7.6186e-06
159 81000 -7.6186e-06
160 81500 -7.6186e-06
161 82000 -7.6186e-06
162 82500 -7.6186e-06
163 83000 -7.6186e-06
164 83500 -7.6186e-06
165 84000 -7.6186e-06
166 84500 -7.6186e-06
167 85000 -7.6186e-06
168 85500 -7.6186e-06
169 86000 -7.6186e-06
170 86500 -7.6186e-06
171 87000 -7.6186e-06
172 87500 -7.6186e-06
173 88000 -7.6186e-06
174 88500 -7.6186e-06
175 89000 -7.6186e-06
176 89500 -7.6186e-06
177 90000 -7.6186e-06
178 90500 -7.6186e-06
179 91000 -7.6186e-06
180 91500 -7.6186e-06
181 92000 -7.6186e-06
182 92500 -7.6186e-06
183 93000 -7.6186e-06
184 93500 -7.6186e-06
185 94000 -7.6186e-06
186 94500 -7.6186e-06
187 95000 -7.6186e-06
188 95500 -7.6186e-06
189 96000 -7.6186e-06
190 96500 -7.6186e-06
191 97000 -7.6186e-06
192 97500 -7.6186e-06
193 98000 -7.6186e-06
194 98500 -7.6186e-06
195 99000 -7.6186e-06
196 99500 -7.6186e-06
197 100000 -7.6186e-06
198 100500 -7.6186e-06
199 101000 -7.6186e-06
200 101500 -7.6186e-06
201 102000 -7.6186e-06
202 102500 -7.6186e-06
203 103000 -7.6186e-06
204 103500 -7.6186e-06
205 104000 -7.6186e-06
206 104500 -7.6186e-06
207 105000 -7.6186e-06
208 105500 -7.6186e-06
209 106000 -7.6186e-06
210 106500 -7.6186e-06
211 107000 -7.6186e-06
212 107500 -7.6186e-06
213 108000 -7.6186e-06
214 108500 -7.6186e-06
215 109000 -7.6186e-06
216 109500 -7.6186e-06
217 110000 -7.6186e-06
218 110500 -7.6186e-06
219 111000 -7.6186e-06
220 111500 -7.6186e-06
221 112000 -7.6186e-06
222 112500 -7.6186e-06
223 113000 -7.6186e-06
224 113500 -7.6186e-06
225 114000 -7.6186e-06
226 114500 -7.6186e-06
227 115000 -7.6186e-06
228 115500 -7.6186e-06
229 116000 -7.6186e-06
230 116500 -7.6186e-06
231 117000 -7.6186e-06
232 117500 -7.6186e-06
233 118000 -7.6186e-06
234 118500 -7.6186e-06
235 119000 -7.6186e-06
236 119500 -7.6186e-06
237 120000 -7.6186e-06
238 120500 -7.6186e-06
239 121000 -7.6186e-06
240 121500 -7.6186e-06
241 122000 -7.6186e-06
242 122500 -7.6186e-06
243 123000 -7.6186e-06
244 123500 -7.6186e-06
245 124000 -7.6186e-06
246 124500 -7.6186e-06
247 125000 -7.6186e-06
248 125500 -7.6186e-06
249 126000 -7.6186e-06
250 126500 -7.6186e-06
251 127000 -7.6186e-06
252 127500 -7.6186e-06
253 128000 -7.6186e-06
254 128500 -7.6186e-06
255 129000 -7.6186e-06
256 129500 -7.6186e-06
257 130000 -7.6186e-06
258 130500 -7.6186e-06
259 131000 -7.6186e-06
260 131500 -7.6186e-06
261 132000 -7.6186e-06
262 132500 -7.6186e-06
263 133000 -7.6186e-06
264 133500 -7.6186e-06
265 134000 -7.6186e-06
266 134500 -7.6186e-06
267 135000 -7.6186e-06
268 135500 -7.6186e-06
269 136000 -7.6186e-06
270 136500 -7.6186e-06
271 137000 -7.6186e-06
272 137500 -7.6186e-06
273 138000 -7.6186e-06
274 138500 -7.6186e-06
275 139000 -7.6186e-06
276 139500 -7.6186e-06
277 140000 -7.6186e-06
278 140500 -7.6186e-06
279 141000 -7.6186e-06
280 141500 -7.6186e-06
281 142000 -7.6186e-06
282 142500 -7.6186e-06
283 143000 -7.6186e-06
284 143500 -7.6186e-06
285 144000 -7.6186e-06
286 144500 -7.6186e-06
287 145000 -7.6186e-06
288 145500 -7.6186e-06
289 146000 -7.6186e-06
290 146500 -7.6186e-06
291 147000 -7.6186e-06
292 147500 -7.6186e-06
293 148000 -7.6186e-06
294 148500 -7.6186e-06
295 149000 -7.6186e-06
296 149500 -7.6186e-06
297 150000 -7.6186e-06
298 150500 -7.6186e-06
299 151000 -7.6186e-06
300 151500 -7.6186e-06
301 152000 -7.6186e-06
302 152500 -7.6186e-06
303 153000 -7.6186e-06
304 153500 -7.6186e-06
305 154000 -7.6186e-06
306 154500 -7.6186e-06
307 155000 -7.6186e-06
308 155500 -7.6186e-06
309 156000 -7.6186e-06
310 156500 -7.6186e-06
311 157000 -7.6186e-06
312 157500 -7.6186e-06
313 158000 -7.6186e-06
314 158500 -7.6186e-06
315 159000 -7.6186e-06
316 159500 -7.6186e-06
317 160000 -7.6186e-06
318 160500 -7.6186e-06
319 161000 -7.6186e-06
320 161500 -7.6186e-06
321 162000 -7.6186e-06
322 162500 -7.6186e-06
323 163000 -7.6186e-06
324 163500 -7.6186e-06
325 164000 -7.6186e-06
326 164500 -7.6186e-06
327 165000 -7.6186e-06
328 165500 -7.6186e-06
329 166000 -7.6186e-06
330 166500 -6.3501e-06
331 167000 -6.3501e-06
332 167500 -6.3501e-06
333 168000 -6.3501e-06
334 168500 -6.3501e-06
335 169000 -6.3501e-06
336 169500 -6.3501e-06
337 170000 -6.3501e-06
338 170500 -6.3501e-06
339 171000 -6.3501e-06
340 171500 -6.3501e-06
341 172000 -6.3501e-06
342 172500 -6.3501e-06
343 173000 -6.3501e-06
344 173500 -6.3501e-06
345 174000 -6.3501e-06
346 174500 -6.3501e-06
347 175000 -6.3501e-06
348 175500 -6.3501e-06
349 176000 -6.3501e-06
350 176500 -6.3501e-06
351 177000 -6.3501e-06
352 177500 -6.3501e-06
353 178000 -6.3501e-06
354 178500 -6.3501e-06
355 179000 -6.3501e-06
356 179500 -6.3501e-06
357 180000 -6.3501e-06
358 180500 -6.3501e-06
359 181000 -6.3501e-06
360 181500 -6.3501e-06
361 182000 -6.3501e-06
362 182500 -6.3501e-06
363 183000 -6.3501e-06
364 183500 -6.3501e-06
365 184000 -6.3501e-06
366 184500 -6.3501e-06
367 185000 -6.3501e-06
368 185500 -6.3501e-06
369 186000 -6.3501e-06
370 186500 -6.3501e-06
371 187000 -6.3501e-06
372 187500 -6.3501e-06
373 188000 -6.3501e-06
374 188500 -6.3501e-06
375 189000 -6.3501e-06
376 189500 -6.3501e-06
377 190000 -6.3501e-06
378 190500 -6.3501e-06
379 191000 -6.3501e-06
380 191500 -6.3501e-06
381 192000 -6.3501e-06
382 192500 -6.3501e-06
383 193000 -6.3501e-06
384 193500 -6.3501e-06
385 194000 -6.3501e-06
386 194500 -6.3501e-06
387 195000 -6.3501e-06
388 195500 -6.3501e-06
389 196000 -6.3501e-06
390 196500 -6.3501e-06
391 197000 -6.3501e-06
392 197500 -6.3501e-06
393 198000 -6.3501e-06
394 198500 -6.3501e-06
395 199000 -6.3501e-06
396 199500 -6.3501e-06
397 200000 -6.3501e-06
398 200500 -6.3501e-06
399 201000 -6.3501e-06
400 201500 -6.3501e-06
401 202000 -6.3501e-06
402 202500 -6.3501e-06
403 203000 -6.3501e-06
404 203500 -6.3501e-06
405 204000 -6.3501e-06
406 204500 -6.3501e-06
407 205000 -6.3501e-06
408 205500 -6.3501e-06
409 206000 -6.3501e-06
410 206500 -6.3501e-06
411 207000 -6.3501e-06
412 207500 -6.3501e-06
