0    0.74432033610242199 0.63006553000696031 0.42382540224478238  0         -0.54583519697189331 -0.12797874212265015 0.1438068151473999 
1    0.45561798144097715 0.28138800436486622 0.022720032563282776  0         0.098548173904418945 -0.19515979290008545 1 
2    0.17650018484527397 0.47457995066991621 0.73610377321214637  0         0.72430193424224854 0.33410823345184326 -0.45497375726699829 
3    0.49506835786663 0.087136738936133801 0.2969763841109192  0         0.011438846588134766 -0.45794057846069336 0.3892592191696167 
4    0.17650018484527397 0.43249420499083541 0.73610377321214637  0         0.72430193424224854 0.28708720207214355 -0.45497375726699829 
5    0.52510605538468169 0.055244726117774888 0.022720032563290929  0         -0.056246578693389893 -0.52827721834182739 1 
6    0.64650367725374247 0.43345066221422252 0.068123440070921457  0         -0.32692700624465942 -0.23761278390884399 0.88378226757049561 
7    0 0 0  0         -0.82463574409484863 0.16195309162139893 0.61852574348449707 
8    0.5076216205241153 0.099503420227280898 0.2431698868368628  0         -0.016996920108795166 -0.45794057846069336 0.49747085571289062 
9    0.88240940063562134 0.37016085006892735 0.76757667255857331  0         -0.85730826854705811 -0.57427942752838135 -0.51936596632003784 
10    0.89212978257920605 0.059578213355421995 0.97727996749277812  0         -0.87855732440948486 -0.93534606695175171 -1 
11    0.15787141861047482 0.789070420552069 0.41330056996691789  0         0.76587104797363281 0.70706844329833984 0.16367423534393311 
12    0.79462666716619446 0.93782687220686922 0.44809955852864081  0         -0.65900695323944092 0.16195309162139893 0.09788823127746582 
13    0.48341188220954878 0.12062408353096075 0.43331389360564321  0         0.03732764720916748 -0.40720731019973755 0.12620007991790771 
14    0 0 0  0         0.57115745544433594 0.78960585594177246 0.04464268684387207 
15    0.5 0.59044386180620367 0.47879870500367788  0         -0.00031608343124389648 0.10147726535797119 0.040001749992370605 
16    0.89212978257920605 0.059578213355421995 0.97727996749277812  0         -0.87855732440948486 -0.93534606695175171 -1 
17    0.098598494149890428 0.054802195866156256 0.97727996749278367  0         0.90038681030273438 -0.049821734428405762 -1 
18    0.43320814272449498 0.94357964322026622 0.29243134262049603  0         0.14939332008361816 0.57322835922241211 0.39822447299957275 
19    0.45561798144097715 0.28138800436486622 0.022720032563282776  0         0.098548173904418945 -0.19515979290008545 1 
20    0.94545623527015976 0.055681961823334368 0.022720032563336608  0         -1 -1 1 
21    0.52510605538468169 0.055244726117774888 0.022720032563290929  0         -0.056246578693389893 -0.52827721834182739 1 
22    0.89212978257920605 0.059578213355421995 0.97727996749277812  0         -0.87855732440948486 -0.93534606695175171 -1 
