0    0.003452816049363816 0.46891814975561186  0.23999999999999999  -0.11497119814157486         0 1 0.71595579385757446 0.67257583141326904 0.080748632550239563 1 0.92854583263397217 0 0.97546827793121338 0.15664413571357727 0.97400486469268799 0 
1    -0.0023747068801085089 0.47655880558544356  0.17000000000000001  -0.076746083796024323         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.98422396183013916 0 
2    -0.00080917278718284358 0.47993714868884957  0.23999999999999999  -0.1599210798740387         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.99576270580291748 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.98422396183013916 0 
3    0.0038394146527960991 0.49093286345253517  0.14999999999999999  -0.11345486342906952         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 1 0.92854583263397217 0 0.97546827793121338 0.15664413571357727 0.97400486469268799 0 
4    0.0042440392283599193 0.51535824392085849  0.070000000000000007  -0.13193908333778381         0.015492364764213562 0.94399327039718628 0.7936057448387146 0.32550984621047974 0.02794221043586731 0.936728835105896 1 0.0029604509472846985 0.74253237247467041 0.36095517873764038 0.98422396183013916 0 
5    0.004598513302183453 0.53694972342570424  0.040000000000000001  -0.18889513611793518         0.010326959192752838 0.94399327039718628 0.74185776710510254 0.2235715240240097 0.02794221043586731 1 1 0.0029604509472846985 0.88076937198638916 0.042440935969352722 0.96453875303268433 0 
6    0.012651001036039222 0.43061389473343337  0.28000000000000003  -0.0028482070192694664         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.068077027797698975 0.97546827793121338 0.19805702567100525 0.98422396183013916 0 
7    0.0083861715650662694 0.44240396672270332  0.33000000000000002  -0.096749171614646912         0.10425864160060883 0.94399327039718628 0.88708174228668213 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.068077027797698975 0.97546827793121338 0.19805702567100525 0.98422396183013916 0 
8    0.012835993918289731 0.45172326780655714  0.25  -0.052449993789196014         0 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.77439999580383301 0.15664413571357727 0.98422396183013916 0 
9    0.014293417086442181 0.46855193907329823  0.17999999999999999  -0.050686430186033249         0.015492364764213562 0.94399327039718628 0.99820482730865479 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.74253237247467041 0.29826280474662781 0.98422396183013916 0 
10    0.012173119447879873 0.47648315741518338  0.16  -0.063659876585006714         0.10797830671072006 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.98422396183013916 0 
11    0.0051969526411325502 0.48869304849252809  0.11  -0.064305119216442108         0 1 0.71595579385757446 0.68860721588134766 0.080748632550239563 1 0.92854583263397217 0 0.97546827793121338 0.15664413571357727 0.97400486469268799 0 
12    0.0086367970437098429 0.49543573742519398  0.11  -0.091422572731971741         0 1 0.71595579385757446 0.62592113018035889 0 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.14606042206287384 0.98422396183013916 0 
13    0.012084733408161871 0.50474189820627546  0.059999999999999998  -0.0794367715716362         0.015492364764213562 0.94399327039718628 0.99820482730865479 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.74253237247467041 0.3541300892829895 0.98422396183013916 0 
14    0.0099415448792888883 0.51431968075472612  0.01  -0.068424083292484283         0.015492364764213562 0.94399327039718628 0.75802290439605713 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.22190073132514954 0.98422396183013916 0 
15    0.012879195924892228 0.52569000525038645  -0.070000000000000007  -0.035379309207201004         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8899538516998291 1 0.0029604509472846985 0.74253237247467041 0.38957586884498596 0.98422396183013916 0 
16    0.012053745321242334 0.53290694127199079  -0.080000000000000002  -0.054675441235303879         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.36095517873764038 0.98422396183013916 0 
17    0.013727334895701493 0.54767242061009935  -0.14000000000000001  -0.055448234081268311         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.43930774927139282 0.98422396183013916 0 
18    0.013004565154927558 0.55330389608433095  -0.11  -0.10804125666618347         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.96474558115005493 0.36095517873764038 0.98422396183013916 0 
19    0.013897734659251426 0.5649658414664761  -0.17000000000000001  -0.095718331634998322         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.92448890209197998 0.36095517873764038 0.98422396183013916 0 
20    0.012352974093405855 0.57920807184970979  -0.13  -0.1920456737279892         0 0.94399327039718628 0.70408511161804199 0.24306754767894745 0.057358771562576294 0.93484753370285034 0.986167311668396 0.0029604509472846985 0.95073753595352173 0.15664413571357727 1 0 
21    0.023455660495166158 0.41385219716583027  0.38  -0.022310938686132431         0.10425864160060883 0.94399327039718628 0.88708174228668213 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.068077027797698975 0.87927907705307007 0.19805702567100525 0.98422396183013916 0 
22    0.023940942388027131 0.42766810720993836  0.38  -0.078428708016872406         0.010326959192752838 0.94399327039718628 0.74185776710510254 0.2235715240240097 0.02794221043586731 1 1 0.15589460730552673 0.88076937198638916 0.042440935969352722 0.96453875303268433 0 
23    0.015386778436804471 0.43499113002587725  0.28999999999999998  -0.023300386965274811         0.10425864160060883 0.94399327039718628 0.74520981311798096 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.053402461111545563 0.97546827793121338 0.19805702567100525 0.98422396183013916 0 
24    0.019535542179479337 0.44572855842645431  0.22  -0.0049588847905397415         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.053402461111545563 0.97546827793121338 0.19805702567100525 0.98422396183013916 0 
25    0.015596956226659558 0.45547241343803596  0.20999999999999999  -0.026670008897781372         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0 0.95980232954025269 0.92854583263397217 0.053402461111545563 1 0.19805702567100525 0.98422396183013916 0 
26    0.021209355750464919 0.46588987458236153  0.17000000000000001  -0.027755815535783768         0.10797830671072006 1 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.91206765174865723 0.15664413571357727 0.98422396183013916 0 
27    0.023499290682439854 0.47444466081184328  0.12  -0.012840119190514088         0.04134567454457283 1 0.72759217023849487 0.6030806303024292 0.11741948127746582 1 1 0.080247640609741211 0.81862431764602661 0.24747197329998016 0.92722970247268677 0.097322605550289154 
28    0.019240371304247533 0.48094636224301823  0.10000000000000001  -0.020776744931936264         0.14160333573818207 0.94399327039718628 0.78033638000488281 0.32550984621047974 0.02794221043586731 1 1 0.0029604509472846985 0.74253237247467041 0.36095517873764038 0.98422396183013916 0 
29    0.024139985485788867 0.49967693352901432  0.029999999999999999  -0.028642179444432259         0.14160333573818207 0.94399327039718628 0.76810181140899658 0.22750082612037659 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.96751898527145386 0.22361186146736145 1 0 
30    0.024667700611915866 0.50111537623470137  0.02  -0.024693029001355171         0.14160333573818207 0.94399327039718628 0.76810181140899658 0.24473810195922852 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.22361186146736145 0.98422396183013916 0 
31    0.022876769762659087 0.51146783735295165  0.029999999999999999  -0.078061506152153015         0.04134567454457283 1 0.72759217023849487 0.6030806303024292 0.11741948127746582 1 1 0.080247640609741211 0.91719579696655273 0.24747197329998016 0.92722970247268677 0.097322605550289154 
32    0.020427260163226511 0.52486695966104413  -0.01  -0.093611851334571838         0.07488173246383667 1 0.70408511161804199 0.6030806303024292 0.11741948127746582 1 0.93649965524673462 0.080247640609741211 0.91719579696655273 0.30679780244827271 0.92722970247268677 0.097322605550289154 
33    0.024398680874813394 0.53941466801121363  -0.11  -0.055368781089782715         0.14160333573818207 0.94399327039718628 0.77744632959365845 0.24473810195922852 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.93829822540283203 0.36095517873764038 0.98422396183013916 0 
34    0.018542489786697591 0.54598699769081982  -0.080000000000000002  -0.11045463383197784         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.74253237247467041 0.3541300892829895 0.98422396183013916 0 
35    0.019734041792620154 0.55997470810899486  -0.13  -0.1184699684381485         0.015492364764213562 0.94399327039718628 0.76810181140899658 0.35731551051139832 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.74253237247467041 0.3541300892829895 0.98422396183013916 0 
36    0.023105090734610867 0.56620839961176495  -0.20999999999999999  -0.065900936722755432         0.094560563564300537 0.94399327039718628 0.76810181140899658 0.24473810195922852 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.36095517873764038 0.98422396183013916 0 
37    0.02168083170950556 0.57698308018025601  -0.20000000000000001  -0.11915308237075806         0.015492364764213562 0.94399327039718628 0.75802290439605713 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.38275423645973206 0.98422396183013916 0.071901850402355194 
38    0.023336360971503156 0.60035149344029026  -0.28000000000000003  -0.13499748706817627         0.015492364764213562 0.94399327039718628 0.75802290439605713 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.43930774927139282 0.98422396183013916 0 
39    0.019442962040142436 0.60370196511077423  -0.25  -0.17507244646549225         0.015492364764213562 0.94399327039718628 0.75802290439605713 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.38275423645973206 0.98422396183013916 0 
40    0.031058261068027303 0.40914481464761865  0.38  -0.002748212544247508         0.10425864160060883 0.94399327039718628 0.72533255815505981 0.62592113018035889 0.083761900663375854 0.95980232954025269 0.94171601533889771 0.080247640609741211 0.83938932418823242 0.15664413571357727 0.98422396183013916 0.074820660054683685 
41    0.025961493823377924 0.42565463516769569  0.32000000000000001  -0.0088664134964346886         0.10425864160060883 0.94399327039718628 0.72533255815505981 0.64633077383041382 0.10789057612419128 0.95980232954025269 0.94171601533889771 0.052773065865039825 0.66742384433746338 0.19493147730827332 0.98422396183013916 0.074820660054683685 
42    0.026102857562036823 0.43405189925171628  0.28000000000000003  -0.0034536335151642561         0.10425864160060883 0.94399327039718628 0.72533255815505981 0.62592113018035889 0.083761900663375854 0.95980232954025269 0.94171601533889771 0.080247640609741211 0.83938932418823242 0.1976768970489502 0.98422396183013916 0.074820660054683685 
43    0.028392491899790116 0.44584387484033799  0.23000000000000001  -0.0013355087721720338         0.13392248749732971 0.94399327039718628 0.74185776710510254 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.75595706701278687 0.001913703978061676 0.96453875303268433 0 
44    0.032455329331011383 0.45176252727885169  0.22  -0.014383694157004356         0.13392248749732971 0.94399327039718628 0.74185776710510254 0.18547224998474121 0.02794221043586731 0.9119187593460083 1 0.0029604509472846985 0.75595706701278687 0.001913703978061676 0.96453875303268433 0.10244353115558624 
45    0.033934307153701181 0.46599771649708588  0.14999999999999999  -0.0043460745364427567         0.2017463743686676 0.94399327039718628 0.76810181140899658 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.085391968488693237 0.98422396183013916 0.074820660054683685 
46    0.028323371870683421 0.47229723671137519  0.10000000000000001  -0.01733027957379818         0.13392248749732971 0.94399327039718628 0.74185776710510254 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.84868007898330688 0.085391968488693237 0.96453875303268433 0.038414314389228821 
47    0.035304881895576734 0.48664693075829318  0.070000000000000007  -0.012545573525130749         0.13392248749732971 0.94399327039718628 0.74185776710510254 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.085391968488693237 0.96453875303268433 0.1595941036939621 
48    0.028040251660764459 0.49455149453210995  0.050000000000000003  -0.02691216953098774         0.14160333573818207 0.94399327039718628 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.74253237247467041 0.36095517873764038 0.98422396183013916 0 
49    0.029643315309021239 0.50572951407589828  -0  -0.024361217394471169         0.04134567454457283 1 0.72759217023849487 0.6030806303024292 0.11741948127746582 1 1 0.080247640609741211 0.91719579696655273 0.24747197329998016 0.92722970247268677 0.15467116236686707 
50    0.026929231679787002 0.51678792775502136  -0.059999999999999998  -0.010944505222141743         0.047608666121959686 0.94399327039718628 0.67231160402297974 0.13272346556186676 0.02794221043586731 0.8698614239692688 0.93777400255203247 0.0029604509472846985 0.69549179077148438 0 0.98422396183013916 0.15828174352645874 
51    0.028644633534471997 0.52453387422749043  -0.059999999999999998  -0.044005412608385086         0.14160333573818207 0.94399327039718628 0.76810181140899658 0.22750082612037659 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.22361186146736145 1 0 
52    0.027392288473258957 0.53047431035665382  -0.13  -0.0012158983154222369         0.14160333573818207 0.94399327039718628 0.76810181140899658 0.24473810195922852 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.36095517873764038 0.98422396183013916 0 
53    0.03160953354725142 0.54601050751097957  -0.17000000000000001  -0.025833908468484879         0.047608666121959686 0.94399327039718628 0.67231160402297974 0.13272346556186676 0.02794221043586731 0.8698614239692688 0.93777400255203247 0.0029604509472846985 0.88076937198638916 0 0.98422396183013916 0.15828174352645874 
54    0.035147256048431073 0.55715709841959826  -0.22  -0.024686690419912338         0.14160333573818207 0.94399327039718628 0.77744632959365845 0.24473810195922852 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.36095517873764038 0.98422396183013916 0 
55    0.035020844809925955 0.56907749252685902  -0.20000000000000001  -0.094963476061820984         0.099703550338745117 0.94399327039718628 0.74185776710510254 0.1148570254445076 0.041240312159061432 0.90244549512863159 1 0.093258768320083618 0.84908390045166016 0.39999347925186157 0.98422396183013916 0 
56    0.029249357199115183 0.57810888269394112  -0.16  -0.16885221004486084         0.07488173246383667 1 0.47841823101043701 0.5813484787940979 0.13487949967384338 1 1 0.080247640609741211 0.91719579696655273 0.30679780244827271 0.96712666749954224 0 
57    0.029895984397648272 0.59709405150561867  -0.27000000000000002  -0.13734705746173859         0.015492364764213562 0.91552865505218506 0.76810181140899658 0.32550984621047974 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.82988196611404419 0.52605313062667847 0.98422396183013916 0 
58    0.031275268370894546 0.60699763889485869  -0.37  -0.078856855630874634         0.057856589555740356 0.94399327039718628 0.43620288372039795 0.1590312123298645 0.02794221043586731 0.8698614239692688 0.96658217906951904 0.0029604509472846985 0.88076937198638916 0 0.98422396183013916 0.15828174352645874 
59    0.037409528762983132 0.377389584697227  0.45000000000000001  -0.068188175559043884         0.10425864160060883 0.94399327039718628 0.72533255815505981 0.64633077383041382 0.095098741352558136 0.95980232954025269 0.94171601533889771 0.069944538176059723 0.66742384433746338 0.19493147730827332 0.98422396183013916 0.074820660054683685 
60    0.038103507629533295 0.38815080099836391  0.46000000000000002  -0.015157722868025303         0.10425864160060883 0.94399327039718628 0.77649796009063721 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0 0.74615520238876343 0.15664413571357727 0.98422396183013916 0 
61    0.042452203202987537 0.39588068706604018  0.46000000000000002  -0.012501601129770279         0.13392248749732971 0.94399327039718628 0.74185776710510254 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.55407661199569702 0.085391968488693237 0.96453875303268433 0.038414314389228821 
62    0.038961970569962034 0.40475733482535492  0.38  -0.027434751391410828         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.74615520238876343 0.15664413571357727 0.98422396183013916 0 
63    0.043440366475521838 0.41193848105004294  0.39000000000000001  -0.0089184930548071861         0.10425864160060883 0.94399327039718628 0.57627731561660767 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.74615520238876343 0.15664413571357727 0.98422396183013916 0 
64    0.040234431255860667 0.42223874060471284  0.37  -0.034906364977359772         0.10425864160060883 0.94399327039718628 0.71595579385757446 0.62592113018035889 0.080748632550239563 0.95980232954025269 0.92854583263397217 0.056018035858869553 0.74615520238876343 0.15664413571357727 0.98422396183013916 0 
65    0.036872397139824376 0.43398635301082789  0.28999999999999998  -0.0068298950791358948         0.10425864160060883 0.89172184467315674 0.71595579385757446 0.62592113018035889 0.036754079163074493 0.95980232954025269 0.92854583263397217 0.080247640609741211 0.97546827793121338 0.15664413571357727 0.98422396183013916 0 
66    0.045452361214053015 0.44894065250011794  0.22  -0.0037222167011350393         0.10425864160060883 0.94399327039718628 0.72533255815505981 0.62592113018035889 0.16514590382575989 0.95980232954025269 0.94171601533889771 0.080247640609741211 0.83938932418823242 0.15664413571357727 0.98422396183013916 0.074820660054683685 
67    0.042744467510281534 0.45863632179501174  0.17000000000000001  -0.010430405847728252         0.24905052781105042 0.94399327039718628 0.76810181140899658 0.21362723410129547 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0.085391968488693237 0.98422396183013916 0.074820660054683685 
68    0.037237258168204002 0.46824860014786635  0.14000000000000001  -0.0029893382452428341         0.2017463743686676 0.94399327039718628 0.76810181140899658 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0 0.89588582515716553 0.074820660054683685 
69    0.038500394749471832 0.47483905976787127  0.11  -0.0010679245460778475         0.2017463743686676 0.94399327039718628 0.76810181140899658 0.18547224998474121 0.02794221043586731 0.8698614239692688 1 0.0029604509472846985 0.88076937198638916 0 0.89588582515716553 0.030713789165019989 
