0    0.51479483437718765 0.32061158923902877 0.39755423750414515  0         -0.032757461071014404 -0.2165718674659729 0.19374513626098633 
1    0.25478816773426571 0.48897539190801997 0.91411495987666713  0         0.54823362827301025 0.26228547096252441 -0.84124505519866943 
2    0.29047604366030982 0.067096160700342217 0.50583124266786927  0         0.46795332431793213 -0.25238114595413208 -0.011110603809356689 
3    0.281995163020407 0.21437754856685198 0.19593343059745155  0         0.48731613159179688 -0.07621079683303833 0.59469318389892578 
4    0.10036401533978623 0.2858420885579166 0.20877956779690246  0         0.8962397575378418 0.20910000801086426 0.56790244579315186 
5    0.17339382843658749 0.25517387053417995 0.22707980211465364  0         0.73097240924835205 0.09196925163269043 0.52985382080078125 
6    0.16230477613154448 0.24050746241636081 0.11929460465956872  0         0.75615954399108887 0.088450789451599121 0.76250898838043213 
7    0.096391940984122806 0.13091791616636456 0.10240333558332974  0         0.90518176555633545 0.039308309555053711 0.80200803279876709 
8    0.083601670958683164 0.058204003181176744 0.10411887356484463  0         0.93366730213165283 -0.029107630252838135 0.79750931262969971 
9    0.077431864348783033 0.12871958551158175 0.062445901663018936  0         0.94788455963134766 0.057945966720581055 0.8980860710144043 
10    0.068183156056385197 0.10360141493029723 0.024974510581157162  0         0.96867263317108154 0.039932012557983398 0.99374353885650635 
11    0.066422324918913894 0.055190975757229747 0.031801029566094242  0         0.97304534912109375 -0.01251375675201416 0.97581887245178223 
12    0.079635002575398239 0.10535397444776402 0.040659776523974879  0         0.94276022911071777 0.029398322105407715 0.95256507396697998 
13    0.10654527366607149 0.08117767775609562 0.025728349671133636  0         0.88227355480194092 -0.029267191886901855 0.99162411689758301 
14    0.08624683971803615 0.073978096804312082 0.19830220156746259  0         0.92839813232421875 -0.013729631900787354 0.59000146389007568 
15    0.066422324918913894 0.13087717355408751 0.11667230221719903  0         0.97346198558807373 0.073020339012145996 0.76922893524169922 
16    0.062461434387230064 0.11714045189183878 0.20352982165940658  0         0.98239231109619141 0.061525702476501465 0.5789107084274292 
17    0.099922611888934865 0.10350188271489892 0.20352982165940653  0         0.89679288864135742 0.0041248798370361328 0.57946765422821045 
18    0.094626978435874948 0.070019551652447207 0.21934386939854381  0         0.90922224521636963 -0.027524948120117188 0.54640495777130127 
19    0.073907691218467908 0.19599664279251236 0.090926929555931513  0         0.95554304122924805 0.13751375675201416 0.82862889766693115 
20    0.086687757107275942 0.28275973095885332 0.052042753927905701  0         0.92723345756530762 0.22051739692687988 0.9235072135925293 
21    0.082279303071322585 0.27473083994983166 0.058823945034674745  0         0.9369131326675415 0.21731066703796387 0.90731370449066162 
22    0.058501910202599851 0.23644374349434141 0.035249461519685249  0         0.991402268409729 0.20057117938995361 0.96663522720336914 
23    0.095509428521234174 0.2400496297722757 0.026105708124224879  0         0.90659523010253906 0.16258358955383301 0.99106097221374512 
24    0.14635090468237902 0.16238815131404666 0.084212561789886495  0         0.7922598123550415 0.01841425895690918 0.84546709060668945 
25    0.10389579617702671 0.28139332849792448 0.18462923786448418  0         0.88800179958343506 0.19990754127502441 0.61892855167388916 
26    0.056302769492815624 0.25908336277439681 0.12986776323960786  0         0.99622941017150879 0.22890758514404297 0.73937034606933594 
