0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.830599,0.77365,0.02272,0.32711,0.429093,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.788401,0.843238,0.97728,0.437242,0.328198,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.782619,0.931015,0.02272,0.323534,0.13963,0.97728,0.0545438,0.914422,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.799529,0.97728,0.143694,0.336816,0.02272,0.920806,0.0574124,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.858963,0.738985,0.02272,0.323981,0.38392,0.97728,0.0545438,0.944318,0.02272,0.906255,0.0578363,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.746103,0.856909,0.975778,0.381693,0.329925,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.886217,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.830599,0.77365,0.02272,0.32711,0.429093,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.788401,0.820208,0.97728,0.437242,0.328198,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.896987,0.885332,0.02272,0.302979,0.460387,0.97728,0.0545438,0.944318,0.02272,0.926092,0.057418,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.897429,0.891949,0.97728,0.465032,0.312162,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.926746,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.824387,0.931938,0.02272,0.190264,0.506481,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.511208,0.175674,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.931138,0.02272,0.945456,0.0864582,0.97728,0.718005,0.830767,0.02272,0.616963,0.15276,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.833704,0.711786,0.97728,0.166296,0.620908,0.02272,0.945456,0.0714996,0.97728,0.0589418,0.939053,0.02272,
0.117149,0.936478,0.02272,0.945456,0.0679827,0.97728,0.733619,0.945023,0.02272,0.62144,0.204172,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.945456,0.715025,0.97728,0.202262,0.625863,0.024598,0.945456,0.0714996,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.733619,0.945023,0.02272,0.62144,0.204172,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.945456,0.715025,0.97728,0.202262,0.625863,0.024598,0.945456,0.0714996,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.79596,0.738919,0.02272,0.323534,0.13963,0.97728,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.739416,0.797093,0.97728,0.143694,0.336816,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.117149,0.936478,0.02272,0.945456,0.0679827,0.97728,0.733619,0.945023,0.02272,0.616516,0.3034,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.945456,0.715025,0.97728,0.298513,0.632221,0.02272,0.945456,0.0714996,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.945456,0.737296,0.02272,0.323534,0.13963,0.97728,0.0545438,0.944318,0.02272,0.871797,0.0753799,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.763924,0.944176,0.97728,0.143694,0.336816,0.02272,0.940618,0.0569941,0.97728,0.0743482,0.874321,0.02272,
0.0831609,0.94128,0.0257283,0.945456,0.0556819,0.97728,0.765706,0.81974,0.02272,0.323981,0.207413,0.97728,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0855778,0.97728,0.0545438,0.944318,0.02272,0.832817,0.769652,0.97728,0.20404,0.313672,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.79596,0.738919,0.02272,0.323981,0.38392,0.97728,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.739416,0.807741,0.97728,0.37453,0.322776,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.945456,0.844731,0.02272,0.320852,0.350401,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.849219,0.945143,0.97728,0.343207,0.319171,0.024598,0.940618,0.0569941,0.97728,0.0545438,0.822541,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.79596,0.738919,0.02272,0.281103,0.399076,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.739416,0.797093,0.97728,0.406773,0.283565,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.772829,0.744236,0.023095,0.323981,0.38392,0.97728,0.0545438,0.944318,0.02272,0.906255,0.0578363,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.737187,0.777995,0.97728,0.381693,0.329925,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.886217,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.772829,0.744236,0.023095,0.323981,0.38392,0.97728,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.737187,0.777995,0.97728,0.37453,0.322776,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.791514,0.647037,0.02272,0.284227,0.547232,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.927621,0.02272,0.654556,0.791677,0.97728,0.553347,0.293078,0.02272,0.945456,0.0714996,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.121569,0.606107,0.97728,0.0545438,0.944318,0.02272,0.906255,0.0578363,0.97728,
0.945456,0.0855778,0.97728,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.12933,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.914427,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.791514,0.647037,0.02272,0.284227,0.547232,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.654556,0.791677,0.97728,0.553347,0.293078,0.02272,0.945456,0.0714996,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.18982,0.615121,0.97728,0.0545438,0.9285,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.177999,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.896987,0.885332,0.02272,0.301193,0.938427,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0644669,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.897429,0.891949,0.97728,0.945456,0.30018,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.239639,0.459425,0.97728,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.835878,0.97728,0.465928,0.240888,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.18982,0.615121,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0644669,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.177999,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.18982,0.615121,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.177999,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.896987,0.885332,0.02272,0.293601,0.426821,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0644669,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.897429,0.891949,0.97728,0.433656,0.287158,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.939053,0.02272,
0.0783131,0.926767,0.02272,0.945456,0.0556819,0.97728,0.782619,0.466261,0.02272,0.633974,0.287814,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.933137,0.0644539,0.97728,0.0545438,0.944318,0.02272,0.474894,0.768832,0.97728,0.291369,0.625063,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0783131,0.926767,0.02272,0.945456,0.0556819,0.97728,0.782619,0.466261,0.02272,0.633974,0.287814,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0644669,0.97728,
0.933137,0.0644539,0.97728,0.0545438,0.944318,0.02272,0.474894,0.768832,0.97728,0.291369,0.625063,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.939053,0.02272,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.776834,0.765148,0.02272,0.553347,0.102348,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.775499,0.762923,0.97728,0.0950682,0.555085,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.772829,0.744236,0.023095,0.616963,0.15276,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.746103,0.785112,0.97728,0.166296,0.620908,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.776834,0.765148,0.02272,0.559173,0.137223,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.775499,0.762923,0.97728,0.132627,0.548414,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0783131,0.926767,0.02272,0.945456,0.0864582,0.97728,0.717559,0.771753,0.02272,0.616963,0.15276,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.934018,0.0855607,0.974649,0.0545438,0.944318,0.02272,0.771939,0.724643,0.97728,0.166296,0.620908,0.02272,0.945456,0.0714996,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.733619,0.945023,0.02272,0.627708,0.240612,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.945456,0.715025,0.97728,0.237857,0.623218,0.02272,0.945456,0.0714996,0.97728,0.0589418,0.939053,0.02272,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.760361,0.904588,0.02272,0.237412,0.101138,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.89213,0.771493,0.97728,0.102571,0.24095,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.854415,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0864582,0.97728,0.733619,0.834769,0.02272,0.543037,0.197434,0.97728,0.0990399,0.938655,0.02272,0.92433,0.0749953,0.97728,
0.945456,0.0556765,0.974649,0.0871287,0.936446,0.02272,0.842572,0.721599,0.97728,0.199595,0.528352,0.024598,0.945456,0.0714996,0.97728,0.0906567,0.9259,0.02272,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.757689,0.916914,0.02272,0.248549,0.113938,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.916398,0.759514,0.97728,0.102571,0.24095,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.854415,0.02272,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.782619,0.738905,0.02272,0.320852,0.350401,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.737187,0.777995,0.97728,0.37453,0.322776,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.945456,0.737296,0.02272,0.320852,0.350401,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.763924,0.944176,0.97728,0.343207,0.319171,0.024598,0.940618,0.0569941,0.97728,0.0545438,0.822541,0.02272,
0.0545438,0.901209,0.02272,0.945456,0.0556819,0.97728,0.763034,0.734432,0.023095,0.320852,0.350401,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.908902,0.0595958,0.97728,0.0545438,0.944318,0.02272,0.722021,0.761088,0.97728,0.343207,0.319171,0.024598,0.940618,0.0569941,0.97728,0.0545438,0.799481,0.02272,
0.0928623,0.939527,0.02272,0.945456,0.0556819,0.97728,0.762588,0.870623,0.02272,0.153439,0.0557377,0.97728,0.0545438,0.944318,0.02272,0.87047,0.157008,0.97728,
0.945456,0.0855778,0.97728,0.0545438,0.944318,0.02272,0.885061,0.764373,0.97728,0.0545438,0.157039,0.02272,0.940618,0.0569941,0.97728,0.160531,0.865136,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.763034,0.734432,0.023095,0.320852,0.350401,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.722021,0.761088,0.97728,0.343207,0.319171,0.024598,0.940618,0.0569941,0.97728,0.0545438,0.799481,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.83193,0.885705,0.02272,0.268611,0.35794,0.97728,0.0545438,0.944318,0.02272,0.783064,0.0585858,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.885945,0.830944,0.97728,0.373635,0.260367,0.0249745,0.940618,0.0569941,0.97728,0.0545438,0.764833,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.79596,0.738919,0.02272,0.281103,0.399076,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.739416,0.797093,0.97728,0.406773,0.283565,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.810128,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.765706,0.81974,0.02272,0.320852,0.350401,0.97728,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.832817,0.769652,0.97728,0.343207,0.319171,0.024598,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.765706,0.934514,0.02272,0.284673,0.660349,0.97728,0.0545438,0.944318,0.02272,0.926092,0.057418,0.97728,
0.933137,0.0644539,0.97728,0.0545438,0.944318,0.02272,0.945456,0.765771,0.97728,0.671996,0.287408,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.926746,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.882409,0.787476,0.02272,0.284673,0.660349,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0644669,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.778614,0.883001,0.97728,0.671996,0.287408,0.02272,0.940618,0.0569941,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.323981,0.605874,0.97728,0.0545438,0.9285,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.330171,0.02272,0.920806,0.0574124,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.824387,0.931938,0.02272,0.18982,0.615121,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.177999,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.436345,0.876024,0.02272,0.165852,0.0575024,0.975025,0.0545438,0.944318,0.02272,0.875336,0.0868246,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.880641,0.441757,0.97728,0.0545438,0.157039,0.02272,0.940618,0.0569941,0.97728,0.0871287,0.875659,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.323981,0.650565,0.97728,0.0545438,0.9285,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.666184,0.318173,0.02272,0.920806,0.0574124,0.97728,0.0545438,0.872975,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.836365,0.943812,0.02272,0.190264,0.506481,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.511208,0.175674,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.824387,0.931938,0.02272,0.178276,0.606167,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.945456,0.817271,0.97728,0.616516,0.177999,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.896987,0.885332,0.02272,0.3003,0.765093,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0644669,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.897429,0.891949,0.97728,0.768822,0.296871,0.02272,0.945456,0.0714996,0.97728,0.0589418,0.939053,0.02272,
0.0545438,0.931138,0.02272,0.945456,0.0864582,0.97728,0.710863,0.372705,0.02272,0.473997,0.153054,0.97728,0.0545438,0.944318,0.02272,0.945456,0.0556647,0.967817,
0.945456,0.0556765,0.974649,0.0871287,0.936446,0.02272,0.391097,0.718451,0.97728,0.162305,0.466501,0.02272,0.945456,0.0714996,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.772829,0.744236,0.023095,0.62144,0.204172,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.746103,0.785112,0.97728,0.202262,0.625863,0.024598,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0556819,0.97728,0.772829,0.744236,0.023095,0.556932,0.150928,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0545438,0.944318,0.02272,0.746103,0.785112,0.97728,0.151224,0.548433,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.944339,0.0344811,
0.0831609,0.94128,0.0257283,0.945456,0.0864582,0.97728,0.717559,0.771753,0.02272,0.616963,0.15276,0.97728,0.0545438,0.944318,0.02272,0.936658,0.0556726,0.97728,
0.945456,0.0855778,0.97728,0.0545438,0.944318,0.02272,0.771939,0.724643,0.97728,0.166296,0.620908,0.02272,0.945456,0.0714996,0.97728,0.0545438,0.944339,0.0344811,
0.117149,0.936478,0.02272,0.945456,0.0864582,0.97728,0.631736,0.744978,0.02272,0.616963,0.15276,0.97728,0.0990399,0.938655,0.02272,0.936658,0.0556726,0.97728,
0.926092,0.102296,0.97728,0.0871287,0.936446,0.02272,0.734065,0.612565,0.97728,0.166296,0.620908,0.02272,0.945456,0.0714996,0.97728,0.0545438,0.944339,0.0344811,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.811068,0.754065,0.02272,0.165852,0.0575024,0.975025,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.739416,0.807741,0.97728,0.0593817,0.184064,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.152553,0.943543,0.02272,0.89213,0.0595782,0.97728,0.733619,0.753984,0.02272,0.165852,0.0575024,0.975025,0.0545438,0.944318,0.02272,0.906255,0.0578363,0.97728,
0.945456,0.143817,0.97728,0.0545438,0.891511,0.02272,0.752788,0.740209,0.97728,0.0593817,0.184064,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.886217,0.02272,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.733619,0.753984,0.02272,0.165852,0.0575024,0.975025,0.0545438,0.944318,0.02272,0.87047,0.0599947,0.97728,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.752788,0.740209,0.97728,0.0593817,0.184064,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.872975,0.02272,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.733619,0.803743,0.02272,0.165852,0.0575024,0.975025,0.0545438,0.944318,0.02272,0.916398,0.105813,0.97728,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.809292,0.738042,0.97728,0.0593817,0.184064,0.02272,0.940618,0.0569941,0.97728,0.0950682,0.909181,0.02272,
0.201373,0.939202,0.02272,0.945456,0.0556819,0.97728,0.762588,0.870623,0.02272,0.185823,0.0878689,0.97728,0.0545438,0.944318,0.02272,0.871797,0.0753799,0.97728,
0.945456,0.202294,0.97728,0.0545438,0.944318,0.02272,0.885061,0.764373,0.97728,0.0836017,0.192516,0.02272,0.940618,0.0569941,0.97728,0.0743482,0.874321,0.02272,
0.152553,0.943543,0.02272,0.945456,0.0556819,0.97728,0.762588,0.870623,0.02272,0.237412,0.101138,0.97728,0.0545438,0.944318,0.02272,0.816841,0.0559814,0.975025,
0.945456,0.143817,0.97728,0.0545438,0.944318,0.02272,0.885061,0.764373,0.97728,0.102571,0.24095,0.02272,0.940618,0.0569941,0.97728,0.0545438,0.854415,0.02272,
0.0545438,0.944318,0.02272,0.945456,0.0556819,0.97728,0.430519,0.34739,0.0234704,0.165852,0.0575024,0.975025,0.0545438,0.944318,0.02272,0.87047,0.157008,0.97728,
0.945456,0.0556765,0.974649,0.0545438,0.944318,0.02272,0.344102,0.430006,0.97728,0.0593817,0.184064,0.02272,0.940618,0.0569941,0.97728,0.150781,0.873077,0.02272,
0.178276,0.94357,0.02272,0.945456,0.0679827,0.97728,0.733619,0.883396,0.02272,0.165852,0.0575024,0.975025,0.0545438,0.890629,0.02272,0.871797,0.0753799,0.97728,
