0    0.53541676436478181 0.24579343447230087 0.11841956170073505  0         0.078763484954833984 0.32443118095397949 0.7653350830078125 
1    0.3526015187510696 0.48324846333223481 0.026483358872441028  0         -0.32896757125854492 -0.14589262008666992 0.99021375179290771 
2    0.38437995197946934 0.096251850793216007 0.5106019553150376  0         -0.25817465782165527 0.32443118095397949 -0.019869029521942139 
3    0.29226186775351526 0.42009509274968559 0.12148631662140409  0         -0.4639020562171936 -0.14331638813018799 0.7584918737411499 
4    0.25389670938569942 0.23966453535423063 0.3254756271610974  0         -0.54990792274475098 0.015977859497070312 0.33329117298126221 
5    0.28021009712646133 0.14519945273420895 0.23632209344478991  0         -0.49074262380599976 0.15243542194366455 0.51083564758300781 
6    0.18138283452150805 0.18322335063319709 0.13565003572613554  0         -0.71336096525192261 -0.0024461746215820312 0.72553014755249023 
7    0.065982158881573841 0.13041638264406907 0.15140476008767764  0         -0.97401911020278931 -0.073304951190948486 0.69059038162231445 
8    0.16718297246503111 0.1124339401574946 0.12324389017992431  0         -0.7452930212020874 0.062086224555969238 0.75442183017730713 
9    0.10433733768018359 0.10628369847080349 0.025728349671133636  0         -0.88666296005249023 -0.0024461746215820312 0.99208390712738037 
10    0.054543764729840578 0.10488291749406678 0.04338579885143224  0         -1 -0.05736464262008667 0.94644820690155029 
11    0.065101877022116381 0.057358928095531392 0.049273638994935406  0         -0.97632825374603271 0.0087014436721801758 0.93057513236999512 
12    0.089774624045543705 0.079369065771722064 0.04612562135148119  0         -0.91970568895339966 0.012189149856567383 0.93925952911376953 
13    0.054543764729840578 0.089045132906167709 0.026483358872440681  0         -1 -0.039014935493469238 0.99021375179290771 
14    0.054543764729840578 0.10486002555481211 0.065278101604327246  0         -1 -0.05736464262008667 0.89100289344787598 
15    0.054543764729840578 0.082795851964756875 0.10842477377146567  0         -1 -0.031725525856018066 0.78816330432891846 
16    0.054543764729840578 0.10490726554597581 0.026483358872440681  0         -1 -0.05736464262008667 0.99021375179290771 
17    0.092862265942074598 0.11686369231768412 0.022720032563282023  0         -0.91303610801696777 -0.026670753955841064 1 
18    0.064661761233937118 0.11501647248119765 0.065278101604327246  0         -0.9772610068321228 -0.05736464262008667 0.89100289344787598 
19    0.054543764729840578 0.12780937740495299 0.065278101604327302  0         -1 -0.082767069339752197 0.89100289344787598 
20    0.075669646909484689 0.12610961998894682 0.026483358872440681  0         -0.95164203643798828 -0.05736464262008667 0.99021375179290771 
21    0.16718297246503111 0.11248570827518869 0.056022096790620965  0         -0.7452930212020874 0.062086224555969238 0.91352581977844238 
22    0.11361320670912432 0.089071677180057929 0.052042753927904604  0         -0.86637890338897705 0.02815556526184082 0.92388296127319336 
23    0.16718297246503111 0.095767379669778732 0.028375988881456336  0         -0.7452930212020874 0.081206679344177246 0.98547554016113281 
24    0.13705258866374653 0.087795590295299805 0.036404107153329854  0         -0.81309217214584351 0.056331872940063477 0.96406471729278564 
25    0.16718297246503111 0.11247464426268552 0.067716162002584568  0         -0.7452930212020874 0.062086224555969238 0.88539576530456543 
26    0.16718297246503111 0.11244504788819795 0.1058383183766031  0         -0.7452930212020874 0.062086224555969238 0.7935945987701416 
27    0.11759059936437873 0.11950325161252107 0.047304035031458851  0         -0.85667824745178223 -0.0024461746215820312 0.93617379665374756 
28    0.16718297246503111 0.11252036259770208 0.028375988881456163  0         -0.7452930212020874 0.062086224555969238 0.98547554016113281 
29    0.13705258866374653 0.12836868524080647 0.036404107153329854  0         -0.81309217214584351 0.0099598169326782227 0.96406471729278564 
30    0.11759059936437873 0.11944481812432203 0.12148631662140374  0         -0.85667824745178223 -0.0024461746215820312 0.7583003044128418 
